P200803 2023-01-03 17:03:24,510 runWISDEM:run_wisdem:90 INFO:Started
P200803 2023-01-03 17:03:29,212 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 3
P200803 2023-01-03 17:03:29,213 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 4
P200803 2023-01-03 17:03:29,213 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 5
P200803 2023-01-03 17:03:29,214 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 6
P200803 2023-01-03 17:03:29,215 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 7
P200803 2023-01-03 17:03:29,215 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 8
P200803 2023-01-03 17:03:29,216 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 9
P200803 2023-01-03 17:03:29,216 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 10
P200803 2023-01-03 17:03:29,217 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 11
P200803 2023-01-03 17:03:29,217 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 12
P200803 2023-01-03 17:03:29,218 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 13
P200803 2023-01-03 17:03:29,219 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 14
P200803 2023-01-03 17:03:29,219 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 15
P200803 2023-01-03 17:03:29,220 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 16
P200803 2023-01-03 17:03:29,220 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 17
P200803 2023-01-03 17:03:29,221 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 18
P200803 2023-01-03 17:03:29,221 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 19
P200803 2023-01-03 17:03:29,222 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 20
P200803 2023-01-03 17:03:29,223 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 21
P200803 2023-01-03 17:03:29,223 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 22
P200803 2023-01-03 17:03:29,224 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 23
P200803 2023-01-03 17:03:29,224 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 24
P200803 2023-01-03 17:03:29,225 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 25
P200803 2023-01-03 17:03:29,225 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 26
P200803 2023-01-03 17:03:29,226 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 27
P200803 2023-01-03 17:03:29,227 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 28
P200803 2023-01-03 17:03:29,227 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 29
P200803 2023-01-03 17:03:34,466 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 3
P200803 2023-01-03 17:03:34,467 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 4
P200803 2023-01-03 17:03:34,468 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 5
P200803 2023-01-03 17:03:34,468 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 6
P200803 2023-01-03 17:03:34,469 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 7
P200803 2023-01-03 17:03:34,469 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 8
P200803 2023-01-03 17:03:34,470 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 9
P200803 2023-01-03 17:03:34,471 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 10
P200803 2023-01-03 17:03:34,471 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 11
P200803 2023-01-03 17:03:34,472 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 12
P200803 2023-01-03 17:03:34,472 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 13
P200803 2023-01-03 17:03:34,473 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 14
P200803 2023-01-03 17:03:34,473 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 15
P200803 2023-01-03 17:03:34,474 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 16
P200803 2023-01-03 17:03:34,475 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 17
